id,證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數
584,3501,維熹            ,"11,000","99,000","-88,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-88,000"
585,3504,揚明光          ,"243,000","276,000","-33,000",0.0,0.0,0.0,0,0,0,"-16,000",0,"5,000","-5,000","1,000","12,000","-11,000","-49,000"
586,3515,華擎            ,"1,403,000","395,000","1,008,000",0.0,0.0,0.0,0,"96,000","-96,000","-186,000",0,"163,000","-163,000","14,000","37,000","-23,000","726,000"
587,3518,柏騰            ,"233,000","138,000","95,000",0.0,0.0,0.0,0,0,0,"-7,000",0,"7,000","-7,000",0,0,0,"88,000"
588,3528,安馳            ,"7,000","9,000","-2,000",0.0,0.0,0.0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"-7,000"
589,3530,晶相光          ,"819,000","461,000","358,000",0.0,0.0,0.0,0,0,0,"-91,000","5,000","7,000","-2,000","3,000","92,000","-89,000","267,000"
590,3532,台勝科          ,"822,352","960,000","-137,648",0.0,0.0,0.0,"1,000",0,"1,000","1,447,000","4,000","37,000","-33,000","1,481,000","1,000","1,480,000","1,310,352"
591,3533,嘉澤            ,"441,500","309,000","132,500",0.0,0.0,0.0,"3,000","4,000","-1,000","-61,000","4,000","42,000","-38,000","3,000","26,000","-23,000","70,500"
592,3535,晶彩科          ,"222,000","248,000","-26,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-26,000"
593,3545,敦泰            ,"1,472,000","5,006,280","-3,534,280",0.0,0.0,0.0,0,0,0,"-35,000",0,"35,000","-35,000",0,0,0,"-3,569,280"
594,3550,聯穎            ,"17,000","15,000","2,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"2,000"
595,3557,嘉威            ,"298,000","33,000","265,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"264,000"
596,3563,牧德            ,"356,000","108,000","248,000",0.0,0.0,0.0,0,"56,000","-56,000","-61,000","2,000","1,000","1,000","9,000","71,000","-62,000","131,000"
597,3576,聯合再生        ,"225,000","459,000","-234,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-234,000"
598,3583,辛耘            ,"251,000","450,000","-199,000",0.0,0.0,0.0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"-201,000"
599,3588,通嘉            ,"59,000","213,000","-154,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-154,000"
600,3591,艾笛森          ,"8,000","28,000","-20,000",0.0,0.0,0.0,0,0,0,"19,000","22,000","3,000","19,000",0,0,0,"-1,000"
601,3593,力銘            ,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,0
602,3596,智易            ,"523,000","903,000","-380,000",0.0,0.0,0.0,0,"47,000","-47,000","-34,000","72,000","19,000","53,000","9,000","96,000","-87,000","-461,000"
603,3605,宏致            ,"248,000","384,000","-136,000",0.0,0.0,0.0,0,0,0,"-7,000",0,"7,000","-7,000",0,0,0,"-143,000"
604,3607,谷崧            ,"7,000","69,000","-62,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-62,000"
605,3617,碩天            ,"108,000","112,000","-4,000",0.0,0.0,0.0,0,0,0,"-11,000",0,"11,000","-11,000",0,0,0,"-15,000"
606,3622,洋華            ,"62,000","109,000","-47,000",0.0,0.0,0.0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"-51,000"
607,3645,達邁            ,"154,000","202,000","-48,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-48,000"
608,3653,健策            ,"2,091,000","456,023","1,634,977",0.0,0.0,0.0,"10,000","1,765,000","-1,755,000","-209,000","15,000","68,000","-53,000","56,000","212,000","-156,000","-329,023"
609,3661,世芯-KY         ,"1,735,000","2,847,000","-1,112,000",0.0,0.0,0.0,0,0,0,"-204,000","12,000","193,000","-181,000","90,000","113,000","-23,000","-1,316,000"
610,3665,貿聯-KY         ,"610,000","826,000","-216,000",0.0,0.0,0.0,0,0,0,"-44,000","111,000","65,000","46,000","17,000","107,000","-90,000","-260,000"
611,3669,圓展            ,"938,000","155,000","783,000",0.0,0.0,0.0,0,0,0,"40,000","40,000",0,"40,000",0,0,0,"823,000"
612,3673,TPK-KY          ,"1,136,000","2,431,000","-1,295,000",0.0,0.0,0.0,"1,000",0,"1,000","-349,000","119,000","339,000","-220,000",0,"129,000","-129,000","-1,643,000"
613,3679,新至陞          ,"27,000","18,000","9,000",0.0,0.0,0.0,0,0,0,"-8,000",0,"8,000","-8,000",0,0,0,"1,000"
614,3682,亞太電          ,"428,615","556,000","-127,385",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-127,385"
615,3686,達能            ,"18,390",0,"18,390",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"18,390"
616,3694,海華            ,"6,000","6,000",0,0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-1,000"
617,3698,隆達            ,"281,000","873,000","-592,000",0.0,0.0,0.0,0,0,0,"-91,000","2,000","93,000","-91,000",0,0,0,"-683,000"
618,3701,大眾控          ,"2,000",0,"2,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"2,000"
619,3702,大聯大          ,"2,698,564","5,817,662","-3,119,098",0.0,0.0,0.0,"4,000",0,"4,000","3,564,000","28,000","114,000","-86,000","3,680,000","30,000","3,650,000","448,902"
620,3703,欣陸            ,"96,000","301,000","-205,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-205,000"
621,3704,合勤控          ,"1,120,000","599,000","521,000",0.0,0.0,0.0,0,0,0,"-87,000","2,000","50,000","-48,000",0,"39,000","-39,000","434,000"
622,3705,永信            ,"63,000","138,000","-75,000",0.0,0.0,0.0,0,0,0,"-20,000",0,"20,000","-20,000",0,0,0,"-95,000"
623,3706,神達            ,"6,506,000","3,923,000","2,583,000",0.0,0.0,0.0,0,"692,000","-692,000","-648,000","56,000","570,000","-514,000","54,000","188,000","-134,000","1,243,000"
624,3708,上緯投控        ,"129,000","327,000","-198,000",0.0,0.0,0.0,0,0,0,"-5,000",0,"4,000","-4,000",0,"1,000","-1,000","-203,000"
625,3711,日月光投控      ,"9,347,027","12,606,858","-3,259,831",0.0,0.0,0.0,"35,000",0,"35,000","-285,000","290,000","482,000","-192,000","107,000","200,000","-93,000","-3,509,831"
626,3712,永崴投控        ,"125,000","167,000","-42,000",0.0,0.0,0.0,0,0,0,"-5,000","2,000","7,000","-5,000",0,0,0,"-47,000"
627,4104,佳醫            ,"16,304","136,000","-119,696",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-119,696"
628,4106,雃博            ,"61,000","55,000","6,000",0.0,0.0,0.0,0,0,0,"-66,000",0,"66,000","-66,000",0,0,0,"-60,000"
629,4108,懷特            ,"12,000","17,000","-5,000",0.0,0.0,0.0,0,0,0,"-12,000",0,"12,000","-12,000",0,0,0,"-17,000"
630,4119,旭富            ,"1,218,000","642,000","576,000",0.0,0.0,0.0,0,"183,000","-183,000","-73,000","71,000","38,000","33,000","11,000","117,000","-106,000","320,000"
631,4133,亞諾法          ,"552,000","77,000","475,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"475,000"
632,4137,麗豐-KY         ,"183,000","433,000","-250,000",0.0,0.0,0.0,0,0,0,"-8,000",0,0,0,0,"8,000","-8,000","-258,000"
633,4141,龍燈-KY         ,0,"44,000","-44,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-44,000"
634,4142,國光生          ,"2,571,000","3,448,000","-877,000",0.0,0.0,0.0,0,0,0,0,"66,000","66,000",0,0,0,0,"-877,000"
635,4144,康聯-KY         ,"2,000","7,000","-5,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-5,000"
636,4148,全宇生技-KY     ,"34,000","23,000","11,000",0.0,0.0,0.0,0,0,0,"4,000","4,000",0,"4,000",0,0,0,"15,000"
637,4155,訊映            ,"370,000","203,000","167,000",0.0,0.0,0.0,0,0,0,"6,000","7,000","1,000","6,000",0,0,0,"173,000"
638,4164,承業醫          ,"139,000","185,000","-46,000",0.0,0.0,0.0,0,0,0,"4,000","12,000","8,000","4,000",0,0,0,"-42,000"
639,4190,佐登-KY         ,"81,000","143,000","-62,000",0.0,0.0,0.0,0,0,0,"3,000","6,000",0,"6,000",0,"3,000","-3,000","-59,000"
640,4306,炎洲            ,"52,000","166,000","-114,000",0.0,0.0,0.0,0,0,0,"-9,000","12,000","21,000","-9,000",0,0,0,"-123,000"
641,4414,如興            ,"675,000","859,000","-184,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-184,000"
642,4426,利勤            ,"141,000","432,000","-291,000",0.0,0.0,0.0,0,0,0,"12,000",0,"3,000","-3,000","15,000",0,"15,000","-279,000"
643,4438,廣越            ,"29,000","91,000","-62,000",0.0,0.0,0.0,0,0,0,"-7,000",0,"7,000","-7,000",0,0,0,"-69,000"
644,4439,冠星-KY         ,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-2,000"
645,4526,東台            ,"2,000","13,000","-11,000",0.0,0.0,0.0,0,0,0,"6,000","7,000","1,000","6,000",0,0,0,"-5,000"
646,4532,瑞智            ,"31,000","265,000","-234,000",0.0,0.0,0.0,0,0,0,"-9,000",0,"9,000","-9,000",0,0,0,"-243,000"
647,4536,拓凱            ,"14,000","115,000","-101,000",0.0,0.0,0.0,0,0,0,"-1,000","4,000","2,000","2,000",0,"3,000","-3,000","-102,000"
648,4540,全球傳動        ,"56,000","189,000","-133,000",0.0,0.0,0.0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"-137,000"
649,4545,銘鈺            ,"67,000","19,000","48,000",0.0,0.0,0.0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"50,000"
650,4551,智伸科          ,"428,000","123,000","305,000",0.0,0.0,0.0,0,"102,000","-102,000","-1,000","17,000","9,000","8,000","4,000","13,000","-9,000","202,000"
651,4552,力達-KY         ,"24,000","187,000","-163,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-164,000"
652,4555,氣立            ,"3,000","6,000","-3,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-3,000"
653,4557,永新-KY         ,"2,000","9,000","-7,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-7,000"
654,4560,強信-KY         ,"99,000","61,000","38,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"38,000"
655,4562,穎漢            ,"1,000","4,000","-3,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-3,000"
656,4564,元翎            ,"110,000","564,000","-454,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-455,000"
657,4566,時碩工業        ,"24,000","78,000","-54,000",0.0,0.0,0.0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"-52,000"
658,4572,駐龍            ,"31,000","23,000","8,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"8,000"
659,4576,大銀微系統      ,"25,000","28,000","-3,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-4,000"
660,4581,光隆精密-KY     ,"1,000","3,000","-2,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-2,000"
661,4720,德淵            ,"15,000","8,000","7,000",0.0,0.0,0.0,0,0,0,"20,000","20,000",0,"20,000",0,0,0,"27,000"
662,4722,國精化          ,"2,000","23,000","-21,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-21,000"
663,4725,信昌化          ,"238,000","167,000","71,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"71,000"
664,4737,華廣            ,"11,000","53,000","-42,000",0.0,0.0,0.0,0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"-48,000"
665,4739,康普            ,"419,544","101,000","318,544",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"318,544"
666,4746,台耀            ,"1,287,000","1,450,000","-163,000",0.0,0.0,0.0,"580,000",0,"580,000","-22,000","63,000","85,000","-22,000",0,0,0,"395,000"
667,4755,三福化          ,"1,000","1,000",0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
668,4763,材料-KY         ,"190,000","53,000","137,000",0.0,0.0,0.0,0,0,0,"-3,000","1,000","4,000","-3,000",0,0,0,"134,000"
669,4764,雙鍵            ,"3,000","11,000","-8,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-8,000"
670,4766,南寶            ,"90,000","187,000","-97,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-98,000"
671,4807,日成-KY         ,"4,000","4,000",0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
672,4904,遠傳            ,"2,231,046","3,725,601","-1,494,555",0.0,0.0,0.0,"37,000",0,"37,000","-27,000","10,000","22,000","-12,000","19,000","34,000","-15,000","-1,484,555"
673,4906,正文            ,"439,000","1,313,000","-874,000",0.0,0.0,0.0,0,0,0,"-24,000","57,000","32,000","25,000","3,000","52,000","-49,000","-898,000"
674,4912,聯德控股-KY     ,"37,000","6,000","31,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"31,000"
675,4915,致伸            ,"978,000","2,860,000","-1,882,000",0.0,0.0,0.0,0,0,0,"-30,000","7,000","34,000","-27,000","4,000","7,000","-3,000","-1,912,000"
676,4916,事欣科          ,"36,000","61,000","-25,000",0.0,0.0,0.0,0,0,0,"-13,000",0,"13,000","-13,000",0,0,0,"-38,000"
677,4919,新唐            ,"394,125","419,000","-24,875",0.0,0.0,0.0,"1,000",0,"1,000","-26,000","3,000","5,000","-2,000","14,000","38,000","-24,000","-49,875"
678,4927,泰鼎-KY         ,"1,978,000","869,000","1,109,000",0.0,0.0,0.0,0,"519,000","-519,000","-553,000",0,"173,000","-173,000","39,000","419,000","-380,000","37,000"
679,4930,燦星網          ,"1,000","2,000","-1,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-1,000"
680,4934,太極            ,"2,078,000","258,000","1,820,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,820,000"
681,4935,茂林-KY         ,"3,860,000","1,308,000","2,552,000",0.0,0.0,0.0,"6,000","1,948,000","-1,942,000","-393,000",0,"309,000","-309,000","62,000","146,000","-84,000","217,000"
682,4938,和碩            ,"2,317,544","5,712,263","-3,394,719",0.0,0.0,0.0,"23,000",0,"23,000","1,342,000","63,000","124,000","-61,000","1,605,000","202,000","1,403,000","-2,029,719"
683,4942,嘉彰            ,"154,000","218,000","-64,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-64,000"
684,4943,康控-KY         ,"486,000","442,000","44,000",0.0,0.0,0.0,0,0,0,"-61,599","1,000",0,"1,000","21,000","83,599","-62,599","-17,599"
685,4952,凌通            ,"99,000","92,000","7,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"7,000"
686,4956,光鋐            ,"20,000","43,000","-23,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-23,000"
687,4958,臻鼎-KY         ,"3,650,786","5,814,000","-2,163,214",0.0,0.0,0.0,"154,000","41,000","113,000","-574,000","198,000","682,000","-484,000","30,000","120,000","-90,000","-2,624,214"
688,4960,誠美材          ,0,"49,000","-49,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-49,000"
689,4961,天鈺            ,"193,000","278,000","-85,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-85,000"
690,4967,十銓            ,"2,922,000","1,078,000","1,844,000",0.0,0.0,0.0,"401,000",0,"401,000","-25,000",0,"25,000","-25,000",0,0,0,"2,220,000"
691,4968,立積            ,"564,000","1,447,000","-883,000",0.0,0.0,0.0,0,0,0,"-51,000","7,000","15,000","-8,000","5,000","48,000","-43,000","-934,000"
692,4976,佳凌            ,"100,000","276,000","-176,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-176,000"
693,4977,眾達-KY         ,"709,000","449,000","260,000",0.0,0.0,0.0,"10,000",0,"10,000","-153,000","4,000","160,000","-156,000","3,000",0,"3,000","117,000"
694,4989,榮科            ,"28,000","39,000","-11,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-11,000"
695,4994,傳奇            ,"265,000","60,000","205,000",0.0,0.0,0.0,0,0,0,"-2,000",0,"1,000","-1,000",0,"1,000","-1,000","203,000"
696,4999,鑫禾            ,"25,000","24,000","1,000",0.0,0.0,0.0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"-3,000"
697,5007,三星            ,"7,000","39,000","-32,000",0.0,0.0,0.0,0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"-38,000"
698,5203,訊連            ,"892,100","292,000","600,100",0.0,0.0,0.0,0,0,0,"-83,000","1,000","33,000","-32,000","1,000","52,000","-51,000","517,100"
699,5215,科嘉-KY         ,"33,000","351,000","-318,000",0.0,0.0,0.0,"100,000","102,000","-2,000","-1,000",0,"1,000","-1,000",0,0,0,"-321,000"
700,5225,東科-KY         ,"336,000","73,000","263,000",0.0,0.0,0.0,0,0,0,"-17,000",0,"17,000","-17,000",0,0,0,"246,000"
701,5234,達興材料        ,"45,000","174,000","-129,000",0.0,0.0,0.0,0,0,0,"-23,000",0,"23,000","-23,000",0,0,0,"-152,000"
702,5243,乙盛-KY         ,"299,000","327,000","-28,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-28,000"
703,5258,虹堡            ,"93,000","143,000","-50,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-50,000"
704,5264,鎧勝-KY         ,"586,000","690,000","-104,000",0.0,0.0,0.0,0,0,0,"-25,000","3,000","10,000","-7,000",0,"18,000","-18,000","-129,000"
705,5269,祥碩            ,"982,000","437,000","545,000",0.0,0.0,0.0,"146,000","320,000","-174,000","1,000","25,000","55,000","-30,000","56,000","25,000","31,000","372,000"
706,5283,禾聯碩          ,"14,000","100,000","-86,000",0.0,0.0,0.0,0,0,0,"-8,000","1,000","15,000","-14,000","6,000",0,"6,000","-94,000"
707,5284,jpp-KY          ,"1,000","5,000","-4,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-4,000"
708,5285,界霖            ,"15,000","113,000","-98,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-99,000"
709,5288,豐祥-KY         ,"45,000","71,000","-26,000",0.0,0.0,0.0,0,0,0,"3,000","4,000","1,000","3,000",0,0,0,"-23,000"
710,5305,敦南            ,"303,000","343,000","-40,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-40,000"
711,5388,中磊            ,"469,000","1,083,000","-614,000",0.0,0.0,0.0,"3,000",0,"3,000","-53,000","8,000","27,000","-19,000","8,000","42,000","-34,000","-664,000"
712,5434,崇越            ,"165,000","755,000","-590,000",0.0,0.0,0.0,0,0,0,"-138,000","1,000","39,000","-38,000",0,"100,000","-100,000","-728,000"
713,5469,瀚宇博          ,"1,174,000","1,474,000","-300,000",0.0,0.0,0.0,0,0,0,"-158,000",0,"7,000","-7,000","31,000","182,000","-151,000","-458,000"
714,5471,松翰            ,"2,116,000","816,000","1,300,000",0.0,0.0,0.0,0,0,0,"-32,000","20,000","52,000","-32,000",0,0,0,"1,268,000"
715,5515,建國            ,"6,000","34,000","-28,000",0.0,0.0,0.0,0,0,0,"-3,000","2,000","5,000","-3,000",0,0,0,"-31,000"
716,5519,隆大            ,"70,000","156,000","-86,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-86,000"
717,5521,工信            ,"133,000","780,000","-647,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-647,000"
718,5522,遠雄            ,"292,000","623,000","-331,000",0.0,0.0,0.0,0,0,0,"19,000","36,000","17,000","19,000",0,0,0,"-312,000"
719,5525,順天            ,"7,000","41,000","-34,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-34,000"
720,5531,鄉林            ,"72,000","248,000","-176,000",0.0,0.0,0.0,0,0,0,0,"7,000","7,000",0,0,0,0,"-176,000"
721,5533,皇鼎            ,"5,000","36,000","-31,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-31,000"
722,5534,長虹            ,"164,000","554,000","-390,000",0.0,0.0,0.0,"20,000",0,"20,000","-33,000","6,000","39,000","-33,000",0,0,0,"-403,000"
723,5538,東明-KY         ,"1,000","5,000","-4,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-4,000"
724,5607,遠雄港          ,"52,000","502,000","-450,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-450,000"
725,5608,四維航          ,"5,722","21,000","-15,278",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-15,278"
726,5706,鳳凰            ,"2,000","43,000","-41,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-41,000"
727,5871,中租-KY         ,"4,588,768","5,789,509","-1,200,741",0.0,0.0,0.0,"13,000",0,"13,000","-102,000","4,000","97,000","-93,000","15,000","24,000","-9,000","-1,289,741"
728,5876,上海商銀        ,"2,400,709","7,500,552","-5,099,843",0.0,0.0,0.0,"14,000",0,"14,000","105,000","244,000","70,000","174,000","72,000","141,000","-69,000","-4,980,843"
729,5880,合庫金          ,"7,263,620","23,946,353","-16,682,733",0.0,0.0,0.0,"100,000",0,"100,000","-373,000","11,000","226,000","-215,000","112,000","270,000","-158,000","-16,955,733"
730,5906,台南-KY         ,"13,000","8,000","5,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"5,000"
731,5907,大洋-KY         ,"122,000","262,000","-140,000",0.0,0.0,0.0,0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"-146,000"
732,6005,群益證          ,"604,000","1,176,000","-572,000",0.0,0.0,0.0,"6,000",0,"6,000",0,0,0,0,0,0,0,"-566,000"
733,6024,群益期          ,"44,000","170,000","-126,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-126,000"
734,6108,競國            ,"104,000","336,000","-232,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-233,000"
735,6112,聚碩            ,"143,000","144,000","-1,000",0.0,0.0,0.0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"2,000"
736,6115,鎰勝            ,"36,000","115,000","-79,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-79,000"
737,6116,彩晶            ,"4,121,000","6,163,000","-2,042,000",0.0,0.0,0.0,0,0,0,"-1,021,000","109,000","243,000","-134,000","172,000","1,059,000","-887,000","-3,063,000"
738,6120,達運            ,"590,000","1,030,000","-440,000",0.0,0.0,0.0,0,0,0,"-14,000",0,"14,000","-14,000",0,0,0,"-454,000"
739,6128,上福            ,"6,000","22,000","-16,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-16,000"
740,6133,金橋            ,"7,000",0,"7,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"6,000"
741,6136,富爾特          ,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"-6,000",0,"6,000","-6,000",0,0,0,"-8,000"
742,6139,亞翔            ,"206,000","252,000","-46,000",0.0,0.0,0.0,0,0,0,"-18,000",0,"4,000","-4,000",0,"14,000","-14,000","-64,000"
743,6141,柏承            ,"423,000","467,000","-44,000",0.0,0.0,0.0,0,0,0,"-8,000","2,000","10,000","-8,000",0,0,0,"-52,000"
744,6142,友勁            ,"31,000","1,000","30,000",0.0,0.0,0.0,0,0,0,"60,000","60,000",0,"60,000",0,0,0,"90,000"
745,6152,百一            ,"20,000","15,000","5,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"5,000"
746,6153,嘉聯益          ,"1,276,000","2,043,000","-767,000",0.0,0.0,0.0,0,0,0,"-491,000","229,000","451,000","-222,000","15,000","284,000","-269,000","-1,258,000"
747,6155,鈞寶            ,"264,000","331,000","-67,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-67,000"
748,6164,華興            ,0,"36,000","-36,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-36,000"
749,6165,捷泰            ,"114,000","79,000","35,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"35,000"
750,6166,凌華            ,"258,000","322,000","-64,000",0.0,0.0,0.0,0,0,0,"19,000",0,"9,000","-9,000","31,000","3,000","28,000","-45,000"
751,6168,宏齊            ,"44,000","175,000","-131,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-131,000"
752,6172,互億            ,"5,000","13,000","-8,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-8,000"
753,6176,瑞儀            ,"1,011,000","2,272,000","-1,261,000",0.0,0.0,0.0,0,0,0,"1,062,000","29,000","133,000","-104,000","1,191,000","25,000","1,166,000","-199,000"
754,6177,達麗            ,"81,000","293,000","-212,000",0.0,0.0,0.0,0,0,0,"-29,000",0,"29,000","-29,000",0,0,0,"-241,000"
755,6183,關貿            ,"13,000","44,000","-31,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-31,000"
756,6184,大豐電          ,"5,000","46,000","-41,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-41,000"
757,6189,豐藝            ,"35,000","164,000","-129,000",0.0,0.0,0.0,0,0,0,"-43,000",0,"43,000","-43,000",0,0,0,"-172,000"
758,6191,精成科          ,"292,000","946,000","-654,000",0.0,0.0,0.0,0,0,0,"-25,000",0,"5,000","-5,000","5,000","25,000","-20,000","-679,000"
759,6192,巨路            ,"17,000","71,000","-54,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-54,000"
760,6196,帆宣            ,"1,078,000","277,000","801,000",0.0,0.0,0.0,0,"13,000","-13,000","-5,000",0,0,0,"4,000","9,000","-5,000","783,000"
761,6197,佳必琪          ,"73,000","221,000","-148,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"-148,000"
762,6201,亞弘電          ,"1,000","13,000","-12,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"-12,000"
763,6202,盛群            ,"398,000","1,110,000","-712,000",0.0,0.0,0.0,0,0,0,"62,000","100,000",0,"100,000",0,"38,000","-38,000","-650,000"
764,6205,詮欣            ,"3,000","10,000","-7,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"-8,000"
765,6206,飛捷            ,"27,000","160,000","-133,000",0.0,0.0,0.0,0,0,0,"5,000","5,000",0,"5,000",0,0,0,"-128,000"
766,6209,今國光          ,"189,000","277,000","-88,000",0.0,0.0,0.0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"-91,000"
767,6213,聯茂            ,"1,018,000","748,000","270,000",0.0,0.0,0.0,"53,000","746,000","-693,000","-1,134,000","236,000","1,184,000","-948,000","14,000","200,000","-186,000","-1,557,000"
