公司代號,公司名稱,備註,上月比較增減(%),上月營收,去年同月增減(%),去年當月營收,當月營收,前期比較增減(%),去年累計營收,當月累計營收,date
3042,晶技,-,-7.7,1177462,35.03,804851,1086796,30.88,6801340,8901754,2020-11
3044,健鼎,-,-11.01,5515802,2.32,4796460,4908088,0.21,45248959,45347057,2020-11
3058,立德,-,-14.17,388292,-8.31,363459,333236,-9.82,3804797,3431037,2020-11
3090,日電貿,-,-8.73,829243,-3.39,783367,756783,3.38,7442071,7693719,2020-11
3229,晟鈦,海外子公司之營收係以當年度平均匯率換算之,-24.42,32340,-31.69,35782,24441,-25.36,444891,332058,2020-11
3296,勝德,-,-7.72,246606,-10.35,253838,227559,-16.74,2369064,1972402,2020-11
3308,聯德,-,-40.15,37662,-43.75,40078,22540,-43.92,501295,281103,2020-11
3321,同泰,-,-6.93,183652,-2.84,175920,170919,-17.73,1886112,1551569,2020-11
3338,泰碩,-,-12.83,459255,-13.27,461542,400295,16.86,3733549,4363169,2020-11
3376,新日興,-,-27.17,1795256,9.23,1196840,1307394,34.78,9080006,12238104,2020-11
3432,台端,-,-49.68,3768,-22.51,2447,1896,-44.42,46712,25960,2020-11
3501,維熹,-,-15.81,484087,4.23,390955,407525,-9.48,4217950,3817859,2020-11
3533,嘉澤,-,-16.13,1656325,18.34,1173693,1389059,13.24,12224938,13844249,2020-11
3550,聯穎,-,-7.02,341291,1.59,312330,317318,-1.9,2839000,2784805,2020-11
3593,力銘,去年營收不佳，主係適逢客戶新舊機種交替之空窗期，加上今年度網通產品訂單增加所致。,-1.96,71092,91.83,36330,69693,22.13,453375,553709,2020-11
3605,宏致,"本公司於108年7月新增子公司廣迎新工業(股)公司 ,本年合併營收金額含廣迎新工業(股)公司之營收金額",-11.49,773542,3.17,663560,684637,12.09,5903854,6618000,2020-11
3607,谷崧,-,1.3,337286,3.33,330680,341699,-32.01,3721488,2530085,2020-11
3645,達邁,-,-3.8,211015,33.44,152114,202989,9.04,1483249,1617438,2020-11
3653,健策,-,-12.09,571133,-3.13,518267,502042,25.77,4479825,5634502,2020-11
3679,新至陞,-,-9.79,537464,26.75,382475,484805,19.32,3106087,3706348,2020-11
4545,銘鈺,-,-1.39,165709,-23.34,213155,163404,0.24,1498704,1502347,2020-11
4915,致伸,-,-9.09,7230174,-29.79,9361898,6572730,-14.98,64997870,55254811,2020-11
4989,榮科,-,-1.56,269445,2.1,259764,265227,-7.47,2463831,2279656,2020-11
4999,鑫禾,-,18.72,275692,24.27,263371,327306,25.08,1803465,2255864,2020-11
5469,瀚宇博,無,-6.31,4424778,10.5,3751155,4145325,3.48,35861755,37112723,2020-11
6108,競國,-,5.22,732063,10.22,698838,770289,4.32,6599926,6885285,2020-11
6115,鎰勝,-,-12.57,622438,-4.99,572773,544143,-9.55,5501871,4976030,2020-11
6133,金橋,-,-4.05,91429,0.25,87502,87723,-20.07,971656,776601,2020-11
6141,柏承,資料係自行結算數,1.31,318310,31.03,246113,322493,3.73,2542098,2636950,2020-11
6153,嘉聯益,-,-25.21,1799470,-6.56,1440364,1345767,-10.95,14417835,12838014,2020-11
6155,鈞寶,-,-8.68,48030,-10.9,49227,43858,-8.39,528232,483867,2020-11
6165,捷泰,本公司100%持有旭瑞文化傳媒股份有限公司，合併基準日為109/08/17，合併後營收大幅提高。,8.81,174237,105228.88,180,189592,22926.86,1947,448333,2020-11
6191,精成科,-,-10.05,2258119,10.58,1836673,2031094,1.21,18167393,18388199,2020-11
6197,佳必琪,-,-9.85,319351,-6.95,309413,287884,-5.76,3006062,2832769,2020-11
6205,詮欣,-,-9.43,105928,5.77,90692,95932,13.12,995762,1126491,2020-11
6213,聯茂,-,-7.35,2122141,-7.67,2129664,1966142,7.67,19757893,21274330,2020-11
6224,聚鼎,-,-2.8,180841,7.44,163583,175762,5.09,1349455,1418198,2020-11
6251,定穎,-,-10.33,1193206,-12.8,1227076,1069891,-10.62,11383639,10174471,2020-11
6269,台郡,-,8.66,3066783,4.53,3187819,3332466,10.01,20487868,22540712,2020-11
6282,康舒,-,-6.19,1942698,11.52,1633996,1822337,0.39,17291686,17359168,2020-11
6412,群電,-,-6.1,3563651,-5.32,3534272,3346105,-0.38,29061696,28950154,2020-11
6449,鈺邦,-,-27.28,264950,10.43,174462,192660,20.54,1602003,1931204,2020-11
6715,嘉基,-,-5.05,214469,34.79,151066,203625,2.78,1820168,1870797,2020-11
8039,台虹,自結數尚未經會計師簽證，特此說明。,-10.44,960296,33.58,643741,859971,14.89,6268199,7202075,2020-11
8046,南電,-,3.16,3491648,21.54,2963669,3602318,23.12,25282654,31128925,2020-11
8103,瀚荃,係本公司自結合併營收,-8.42,279707,2.0,251099,256140,-2.12,2599944,2544776,2020-11
8213,志超,-,-10.34,2176334,10.76,1761420,1951112,2.9,18251747,18781605,2020-11
8249,菱光,-,-12.71,332215,8.1,268221,289962,-22.51,3590865,2782512,2020-11
2347,聯強,本月營收係當月自結數，前期調整數反應在本年累計營收內,-12.09,32485951,-6.44,30522743,28556656,-5.19,277238028,262831609,2020-11
2414,精技,-,-22.81,2135663,-12.08,1875135,1648465,15.44,15473319,17863255,2020-11
2430,燦坤,-,-2.78,1450399,5.39,1337788,1409972,-0.18,15987772,15958601,2020-11
2459,敦吉,-,-4.19,623455,-5.54,632349,597301,-17.04,6279952,5209636,2020-11
3010,華立,-,-13.8,5835215,8.54,4633874,5029834,6.79,45299747,48379804,2020-11
3028,增你強,主要客戶需求增加，出貨量增加，導致營收較去年同期大幅成長。,-23.0,4137283,56.87,2030662,3185666,23.93,22113352,27406311,2020-11
3033,威健,-,-9.95,5890464,24.26,4268641,5304282,22.05,39432458,48128620,2020-11
3036,文曄,-,-4.62,36376047,-4.79,36441369,34693002,1.41,274854304,278754886,2020-11
3048,益登,-,3.52,10185128,4.48,10091343,10544176,7.23,79724386,85495904,2020-11
3055,蔚華科,累計營收:半導體1655M、快銷品973M。,-41.11,488513,21.05,237609,287647,42.19,1847919,2627704,2020-11
3209,全科,-,12.41,3855546,0.04,4332301,4334231,7.91,32375894,34938109,2020-11
3312,弘憶股,-,-1.15,1318532,6.55,1223096,1303331,9.66,10121454,11099598,2020-11
3528,安馳,-,-17.78,482196,15.97,341839,396441,25.0,3372422,4215802,2020-11
3702,大聯大,-,-13.32,58327675,3.75,48723667,50553966,16.45,430552649,501395488,2020-11
5434,崇越,-,-10.16,3166037,6.59,2668446,2844355,17.68,25553798,30073747,2020-11
6189,豐藝,-,-16.06,2720888,10.55,2065758,2283815,15.73,18871526,21841820,2020-11
6281,全國電,-,-12.07,1425381,3.52,1210561,1253260,10.48,15051732,16630455,2020-11
8070,長華*,-,-4.34,1435944,-8.77,1505669,1373618,4.6,12772300,13360143,2020-11
8072,陞泰,客戶備貨。,-12.99,154346,76.3,76170,134293,43.18,662797,949048,2020-11
8112,至上,-,-11.58,13232417,-2.96,12056628,11698810,17.7,92477514,108846053,2020-11
2427,三商電,-,-4.73,243950,2.29,227199,232404,7.12,2055229,2201568,2020-11
2453,凌群,-,-2.47,610851,11.14,536028,595762,0.5,4393418,4415439,2020-11
2468,華經,-,-37.11,216040,-40.54,228512,135853,7.31,1687268,1810689,2020-11
2471,資通,-,-2.45,64055,20.83,51712,62484,7.51,549880,591189,2020-11
2480,敦陽科,-,-5.07,509566,12.5,429924,483706,1.93,4368025,4452585,2020-11
3029,零壹,-,3.36,786785,-18.49,997883,813292,12.48,7478473,8411833,2020-11
3130,一零四,-,1.96,143315,1.3,144256,146138,-0.77,1377612,1366972,2020-11
4994,傳奇,-,21.26,242858,2.79,286491,294508,-11.77,3152525,2781219,2020-11
5203,訊連,-,31.5,121206,2.32,155765,159391,12.75,1208976,1363180,2020-11
6112,聚碩,-,-13.65,1234016,5.5,1009899,1065516,11.78,10334025,11551388,2020-11
6183,關貿,-,-33.05,231853,2.52,151395,155217,15.48,1327176,1532754,2020-11
6214,精誠,-,-22.34,1973028,-4.21,1599412,1532063,6.16,17637407,18724662,2020-11
2312,金寶,-,0.41,12602426,7.27,11795957,12654462,-9.91,114946420,103548987,2020-11
2317,鴻海,-,31.34,466362634,2.79,595882399,612553870,-5.63,4197372789,3960905583,2020-11
2354,鴻準,-,-11.94,13589806,8.28,11051301,11966398,-2.81,84533791,82158234,2020-11
2359,所羅門,-,-36.4,366985,-18.71,287106,233369,-10.07,3145157,2828196,2020-11
2360,致茂,-,-5.23,1322605,-16.31,1497747,1253419,15.35,10929573,12608027,2020-11
2373,震旦行,-,-10.27,1231402,1.92,1083951,1104864,-7.4,11327022,10488173,2020-11
2390,云辰,-,-9.57,45606,-11.46,46582,41241,-15.89,519543,436944,2020-11
2404,漢唐,"營收較去年同期增加50%,係因本年累計正在投入進行的專案較去年同期增加所致",-28.03,3896920,32.77,2112054,2804289,67.65,18855894,31612325,2020-11
2423,固緯,-,-5.85,211779,-11.2,224544,199381,-13.32,2087618,1809473,2020-11
2433,互盛電,-,0.57,346198,-1.78,354521,348204,-6.7,3593674,3352562,2020-11
2461,光群雷,-,7.59,504961,25.51,432882,543316,4.91,4297413,4508435,2020-11
2464,盟立,-,1.51,769531,-14.27,911337,781217,-32.25,10628034,7199863,2020-11
2474,可成,無,-23.25,8095148,-48.73,12117330,6212330,-2.47,71812786,70035091,2020-11
2477,美隆電,-,-6.89,338353,-22.4,405965,315011,-25.04,3176992,2381223,2020-11
2482,連宇,-,9.71,54136,-29.92,84756,59396,-16.55,842459,703029,2020-11
2488,漢平,-,-18.4,232485,-10.15,211141,189706,-34.25,2185960,1437052,2020-11
2495,普安,-,4.58,96067,-19.54,124880,100469,-16.93,1131970,940216,2020-11
3018,同開,本公司用完工比例法認列之收入， 108年度之工案部份已接近完工，新工案施工高峰期落在109年度，故109年度收入相對比108年度高。,-11.91,132687,75.69,66520,116875,45.39,875013,1272223,2020-11
3030,德律,-,-28.54,414314,-26.4,402298,296054,18.22,3640818,4304226,2020-11
3043,科風,-,0.18,90298,-20.65,114013,90462,-12.45,980818,858641,2020-11
3305,昇貿,-,-15.69,604016,11.88,455148,509244,-2.54,4307154,4197648,2020-11
3450,聯鈞,-,-0.75,535102,18.28,448988,531077,5.86,4832497,5116158,2020-11
3518,柏騰,-,12.24,60320,34.45,50356,67706,20.32,447818,538828,2020-11
3617,碩天,-,-2.45,968694,3.23,915371,944941,-1.67,7703238,7574108,2020-11
6139,亞翔,合併營收數字係自結本業合併營收，最終亞翔合併營收數字以會計師查核為準。,3.56,1193918,-23.03,1606633,1236491,-17.98,12997051,10659099,2020-11
6192,巨路,-,-1.42,508161,15.22,434750,500920,-6.17,5261990,4937320,2020-11
6196,帆宣,-,-19.46,2542196,18.4,1729001,2047274,3.62,19273085,19971601,2020-11
6201,亞弘電,-,-28.64,377839,0.18,269136,269624,-3.57,2810376,2709911,2020-11
6215,和椿,-,12.9,107368,-8.2,132058,121226,2.3,1267421,1296668,2020-11
6283,淳安,-,-11.64,200578,-3.3,183263,177214,21.62,1010958,1229533,2020-11
6409,旭隼,-,-14.25,1209408,-2.11,1059376,1036994,3.69,10678548,11073517,2020-11
6558,興能高,-,-4.1,201049,11.67,172634,192786,-17.3,1707132,1411792,2020-11
6698,旭暉應材,-,-10.62,64881,-15.12,68323,57987,-35.91,736180,471779,2020-11
6743,安普新,受惠居家商機與遠距工作，耳機需求量增加，公司訂單亦隨之成長。,-10.07,733503,138.23,276861,659584,109.36,1954127,4091355,2020-11
8021,尖點,-,1.61,274042,8.21,257326,278463,-1.92,2458372,2411086,2020-11
8201,無敵,主係配合ODM及企業服務客戶之銷售規劃，均分別於本月陸續安排出貨所致。,32.92,83794,52.26,73151,111385,-13.21,977516,848328,2020-11
2616,山隆,-,-6.98,1391048,-14.2,1508209,1293921,-11.77,14927840,13169573,2020-11
6505,台塑化,-,-2.04,30249278,-42.57,51596141,29630211,-37.63,546847973,341042729,2020-11
8926,台汽電,子公司星能(股)依工程進度認列收入較去年同期增加,31.41,595607,48.77,526107,782726,83.59,4230890,7767642,2020-11
9908,大台北,-,-0.15,268691,-13.54,310293,268273,-15.58,3551025,2997607,2020-11
9918,欣天然,-,24.24,103582,-10.84,144354,128697,-7.32,1809264,1676660,2020-11
9926,新海,-,-11.54,175862,-8.84,170653,155560,-7.17,2009473,1865364,2020-11
9931,欣高,-,-2.83,91183,-19.04,109434,88595,-15.11,1220905,1036364,2020-11
9937,全國,-,-2.77,1596320,-19.97,1939357,1552056,-20.67,19134312,15178937,2020-11
1316,上曜,本年度增加房地收入,16.87,54133,40.67,44975,63269,127.57,464590,1057270,2020-11
1436,華友聯,本月營收減少係當月交屋數減少、累計營收增加係累積交屋數增加,-69.21,300717,-71.98,330408,92570,52.57,1055068,1609764,2020-11
1438,三地開發,"108年度累計銷售商品10仟元，109年度累計銷售商品、房屋及土地98,429仟元，故營收變化大。",-50.0,2,,0,1,984190.0,10,98429,2020-11
1442,名軒,本月認收9戶，去年同期認收2戶；本年累計認收249戶，去年累計認收22戶，故兩期差異大。,-70.42,324999,276.06,25559,96118,306.66,480863,1955491,2020-11
1805,寶徠,去年同期營收較高，主要係認列桃園青埔案之收入所致。,84.25,108,-99.1,22172,199,-0.16,127160,126954,2020-11
1808,潤隆,營收變動主要係本月及本年工程及房地出售收入皆較去年同期增加所致。,-75.3,1794914,58.18,280229,443269,95.18,2874230,5609962,2020-11
2501,國建,本月交屋入帳較少,-16.87,1102410,-55.39,2054634,916388,-21.48,8573349,6731759,2020-11
2504,國產,福建水泥108/10起不列入合併主體，本年累計影響數14.7億，排除該影響，營收累計增加7.44%。,2.27,1710250,3.79,1685285,1749218,-2.82,15387259,14952536,2020-11
2505,國揚,"本年度營建收入10,796,290仟元，租賃收入11,057仟元。",-100.56,185047,-100.68,151040,-1040,738.25,1289271,10807347,2020-11
2506,太設,因本期建案完工交屋,2820.26,43656,1681.16,71575,1274872,177.06,689042,1909068,2020-11
2509,全坤建,"本年累計營收較去年同期累計減少,主要係認列餘屋銷售所致.",84.44,65222,30.01,92525,120299,-50.6,1525640,753656,2020-11
2511,太子,-,40.94,903053,26.52,1006033,1272842,-8.41,9780068,8956958,2020-11
2515,中工,-,-3.26,1235000,26.15,946961,1194677,7.15,10158274,10885078,2020-11
2516,新建,-,-19.25,696071,-3.58,582938,562063,-14.48,5885145,5032467,2020-11
2520,冠德,-,80.89,1262003,31.46,1736588,2282959,47.57,10879570,16055446,2020-11
2524,京城,今年累計營業收入較去年同期大幅成長，主要原因為部份個案銷售成績佳，已完工開始入帳。,-19.67,859548,-1.83,703362,690450,55.52,4544845,7068231,2020-11
2527,宏璟,"本年累計營收較去年累計營收低,主要係因去年有大型工案銷售認列收入所致",26.42,233167,-23.52,385450,294779,-62.2,5686070,2149084,2020-11
2528,皇普,"主係109年10月出售台北市文山區興安段土地認列收入169,452仟元及認列租賃收入21仟元所致。",806914.28,21,806914.28,21,169473,12762.92,1319,169662,2020-11
2530,華建,"本年度出售房地收入較去年度增加76,804仟元,本年度租金收入較去年度同期增加505仟元.",6565.0,703,7042.53,656,46855,899.04,8599,85908,2020-11
2534,宏盛,無異常,74.63,271881,-21.17,602365,474802,-59.83,5315551,2135160,2020-11
2535,達欣工,本公司109年10月單月營收較去年同期變動增加50%以上，係因部分工程進入核心階段，致營業收入較去年同期增加。,26.92,1078416,57.59,868528,1368727,39.74,8616816,12041701,2020-11
2536,宏普,"今年本期餘屋銷售交屋量較去年同期增加,因此營收較多",-53.48,741024,223.32,106614,344710,64.69,2307862,3800833,2020-11
2537,聯上發,本月營收為租金收入。,,0,,0,115,96.92,749560,1476107,2020-11
2538,基泰,-,-41.31,21879,11.02,11564,12839,32.12,148202,195810,2020-11
2539,櫻花建,-,2576.61,19249,-9.32,568195,515222,-22.26,3437390,2672107,2020-11
2540,愛山林,本月營收增加，主係不動產代銷個案銷售成長及增加營造收入所致。,-37.67,572349,59.7,223363,356717,104.23,1757563,3589617,2020-11
2542,興富發,-,-57.02,4509736,29.14,1500562,1937945,5.48,18726593,19753279,2020-11
2543,皇昌,-,5.71,596821,17.64,536266,630913,15.62,4455236,5151162,2020-11
2545,皇翔,因本月成屋銷售情形較去年同期佳所致,-69.99,1621105,51.94,320126,486428,125.91,2286927,5166558,2020-11
2546,根基,-,26.8,860732,41.22,772878,1091483,24.69,9082365,11325589,2020-11
2547,日勝生,-,-55.6,855406,-6.81,407546,379765,4.63,5062340,5297164,2020-11
2548,華固,本公司截至10月底累計營收較去年同期減少，係因本期認列交屋金額較低所致。,-72.98,705136,-91.69,2294035,190507,-47.38,19076348,10037875,2020-11
2597,潤弘,-,1.26,1419242,11.62,1287603,1437264,20.56,8974520,10820321,2020-11
2841,台開,-,39.94,24537,-7.28,37036,34338,-14.05,332284,285574,2020-11
3052,夆典,本期主係機電.營造工程及營建收入較去年同期增加,6.76,446649,323.05,112719,476862,331.57,1060602,4577332,2020-11
3056,總太,本月營收減少係因無建案交屋。,39.32,2833,-88.91,35609,3947,-48.01,3164262,1645060,2020-11
3266,昇陽,因營建收入受政策、全部完工法及建案規模不同等影響，故營收波動較大。,-38.6,567101,107.85,167516,348186,53.55,1691298,2597039,2020-11
3703,欣陸,-,-5.09,1908530,15.23,1571880,1811323,-11.72,18644323,16458074,2020-11
5515,建國,1.以上申報之合併營收已排除停業單位營收。2.廠辦及公宅投入提昇，整體營收較去年增加。,0.42,597310,43.25,418700,599820,50.2,3751023,5634353,2020-11
5519,隆大,"本月較去年同期減少,主要係去年同期自建案J40完工並完成產權移轉認列房地收入較多所致。",-91.03,1000509,-80.13,451302,89665,-27.82,3203886,2312364,2020-11
5521,工信,本年度累計營收增加主因為6月份子公司出售土地存貨認列收入所致。,-19.83,196671,-43.0,276614,157659,99.48,3298564,6580190,2020-11
5522,遠雄,-,18.08,2013079,44.0,1650684,2377061,19.07,16313571,19426107,2020-11
5525,順天,本月母公司主要營收為租賃收入,10.82,40934,-76.73,194963,45367,-59.21,2003857,817216,2020-11
5531,鄉林,建設業之銷售進度及狀況深受景氣榮枯及市場現狀影響，且建築個案之完工時間並非固定時點，故月營收的表現上會有較大之波動。,-16.5,373411,-44.93,566231,311791,-35.81,3957434,2540143,2020-11
5533,皇鼎,本月及累計營收較去年同期增加達50%以上，係兩期個案營收組成因子不同。,-14.98,290881,322.19,58575,247299,78.35,1413156,2520371,2020-11
5534,長虹,本月較去年同期增加，係因「新世代」、「明日綻」個案增加完成產權移轉予客戶認列收入所致。,945.12,233567,152.28,967588,2441066,-5.05,7410784,7036185,2020-11
6177,達麗,本期較去年同期減少，主係本期餘屋銷售成交量及本期完工建案規模不及去年同期所致。,-92.92,117950,-97.62,351170,8343,-67.16,6250513,2052336,2020-11
9906,欣巴巴,因有個案銷售認列收入,-99.97,52759,9.09,11,12,492.91,16853,99924,2020-11
9946,三發地產,"本期營收較去年同期減少約33,857萬，係因去年同期預售案完工大量交屋認列營收。",10.48,81983,-78.89,429148,90579,-69.53,4310962,1313319,2020-11
2208,台船,主要係艦艇業務依進度認列營收所致,-20.62,2610245,23.63,1675724,2071838,63.38,13289880,21713173,2020-11
2603,長榮,-,4.89,19354963,27.0,15986060,20303104,2.79,158576527,163003090,2020-11
2605,新興,-,9.65,280116,-18.52,377008,307170,12.63,3121547,3515825,2020-11
2606,裕民,-,-18.34,950312,-12.27,884559,775973,-17.97,8402781,6892326,2020-11
2607,榮運,-,0.26,578383,-10.84,650487,579925,-9.71,6455772,5828625,2020-11
2608,嘉里大榮,-,-11.05,1116177,-5.48,1050457,992833,3.95,9728336,10112721,2020-11
2609,陽明,-,6.98,13557209,24.09,11687288,14503826,-4.15,124946899,119750895,2020-11
2610,華航,-,9.03,8853298,-32.47,14295897,9653195,-32.37,140587488,95067514,2020-11
2611,志信,-,2.88,50636,-30.12,74554,52098,-33.49,747149,496881,2020-11
2612,中航,-,4.21,257142,-13.31,309163,267984,-17.22,3151621,2608824,2020-11
2613,中櫃,-,-10.29,254887,-8.16,248972,228652,-1.47,2371336,2336315,2020-11
2615,萬海,-,12.85,7062932,31.45,6063445,7970976,2.93,60137346,61904762,2020-11
2617,台航,-,2.48,201865,-23.18,269333,206889,-21.5,2633402,2066986,2020-11
2618,長榮航,主係受嚴重特殊傳染性肺炎疫情影響，航班取消致營收大幅減少。,11.3,5928342,-57.08,15374504,6598385,-50.01,149080136,74523400,2020-11
2630,亞航,-,-14.19,389166,0.97,330703,333918,6.79,3157874,3372429,2020-11
2633,台灣高鐵,受疫情影響，運量減少所致。,15.81,3364751,-3.64,4044502,3897049,-19.88,39352101,31526072,2020-11
2634,漢翔,-,12.77,1653395,-28.28,2600029,1864598,-27.26,23179981,16860856,2020-11
2636,台驊投控,-,3.54,1398769,39.78,1036081,1448297,26.21,9297979,11735450,2020-11
2642,宅配通,-,-15.69,356032,2.5,292829,300163,7.01,3052876,3267092,2020-11
5607,遠雄港,"108年8月依子公司遠雄航空自由貿易港區(股)公司與近鐵運通(股)公司訴訟和解案內容認列營收,以致年營收差異較大",11.24,157998,17.16,150014,175761,-21.42,1965771,1544513,2020-11
5608,四維航,-,7.94,225759,-27.72,337175,243691,-32.02,3218722,2187800,2020-11
8367,建新國際,無,1.96,145392,-10.03,164799,148255,5.71,1488923,1574044,2020-11
2701,萬企,本月營業收入減少係育樂收入減少,-1.04,23576,-19.76,29075,23329,-27.35,292728,212642,2020-11
2702,華園,-,17.88,63103,-49.84,148321,74386,-48.22,1259944,652291,2020-11
2704,國賓,-,-9.51,207869,-16.67,225714,188086,-31.35,2364489,1623019,2020-11
2705,六福,-,50.48,116944,-17.83,214185,175984,-26.89,1815234,1326938,2020-11
2706,第一店,-,8.12,23454,-11.97,28809,25359,-23.93,285474,217136,2020-11
2707,晶華,-,0.59,499371,-2.14,513371,502355,-18.24,5349734,4373859,2020-11
2712,遠雄來,"本月營收較去年同期成長66.22%,主係疫情緩和又政府推出暖心旅遊專案及振興,刺激消費情況下所致",13.02,56442,66.21,38381,63796,28.37,370769,475963,2020-11
2722,夏都,-,16.42,67499,23.73,63512,78584,-2.3,651546,636526,2020-11
2727,王品,-,9.49,1321266,18.02,1225769,1446715,-9.67,13660059,12338088,2020-11
2731,雄獅,因新型冠狀病毒肺炎疫情影響團體旅遊,-6.62,321722,-88.81,2684773,300405,-76.88,25716006,5945155,2020-11
2739,寒舍,-,6.46,261824,-25.98,376608,278758,-38.72,3618693,2217373,2020-11
2748,雲品,-,45.57,150386,8.74,201319,218931,-25.68,1912534,1421250,2020-11
5706,鳳凰,因新型冠狀病毒肺炎疫情影響國外團體旅遊,6.0,13921,-95.5,328356,14757,-82.56,2727123,475610,2020-11
8462,柏文,-,-3.78,337210,6.9,303501,324456,3.71,2917351,3025623,2020-11
8940,新天地,-,126.97,64885,8.93,135187,147272,-38.64,1239522,760533,2020-11
9943,好樂迪,-,13.86,215696,4.98,233957,245611,-8.94,2520291,2294924,2020-11
2801,彰銀,-,-0.05,1992630,-20.14,2494113,1991603,-14.64,26907350,22965757,2020-11
2809,京城銀,-,-28.25,1059797,10.61,687435,760400,0.37,7021079,7047553,2020-11
2812,台中銀,-,1.07,920040,-1.69,945979,929974,-6.11,9982015,9371432,2020-11
2816,旺旺保,-,4.96,650699,-5.05,719376,682992,-0.63,6747712,6705003,2020-11
2820,華票,-,11.09,209665,42.96,162928,232931,24.27,1685689,2094907,2020-11
2823,中壽,-,-17.67,22228793,-25.06,24421927,18299458,-10.56,285130687,254993295,2020-11
2832,台產,-,-1.32,428776,5.2,402136,423079,2.94,4345846,4473852,2020-11
2834,臺企銀,-,1.45,1802504,5.9,1726711,1828713,-7.54,19668885,18185593,2020-11
2836,高雄銀,-,-6.41,305496,0.41,284710,285896,0.88,3082805,3110132,2020-11
2838,聯邦銀,-,2.56,1095905,-3.04,1159399,1124058,1.67,11465523,11657800,2020-11
2845,遠東銀,-,18.54,780289,-10.45,1032976,925018,-4.78,9936330,9461338,2020-11
2849,安泰銀,-,-11.77,485408,-24.37,566244,428229,-9.38,5336902,4836005,2020-11
2850,新產,-,-1.51,1423804,10.51,1268794,1402248,4.59,12956847,13552439,2020-11
2851,中再保,-,4.7,1356269,10.24,1288100,1420021,8.55,13540108,14697820,2020-11
2852,第一保,-,-14.2,519676,-11.95,506369,445846,-4.37,4997275,4778518,2020-11
2855,統一證,本月營收減少，主要為本月份交易部位操作獲利減少所致。,224.51,147954,-30.71,692981,480134,15.9,5815567,6740247,2020-11
2867,三商壽,-,37.33,8190481,-12.34,12833176,11248622,-16.14,146891717,123170145,2020-11
2880,華南金,-,4.51,3505897,3.24,3548943,3664037,-18.54,39628999,32281596,2020-11
2881,富邦金,-,52.51,21210963,6.31,30427876,32350037,7.98,372625990,402375822,2020-11
2882,國泰金,-,24.24,35012385,-14.95,51149121,43501365,19.2,433849808,517187307,2020-11
2883,開發金,-,-41.68,17275915,-36.77,15933047,10073827,-10.76,205250624,183160212,2020-11
2884,玉山金,-,2.66,4106126,-8.35,4599730,4215588,3.11,45408277,46823880,2020-11
2885,元大金,-,-7.91,9260523,-6.09,9080710,8527153,5.8,86812687,91848460,2020-11
2886,兆豐金,-,-1.54,4240770,-26.64,5692095,4175281,-9.49,55267372,50020937,2020-11
2887,台新金,-,-12.82,3951064,-6.81,3696258,3444225,1.02,36723847,37100238,2020-11
2888,新光金,-,-16.33,13414474,-31.4,16362696,11223749,2.95,223845392,230452794,2020-11
2889,國票金,-,1.29,633205,12.38,570702,641385,17.51,5892329,6924377,2020-11
2890,永豐金,-,-3.72,3170790,-3.19,3153541,3052721,4.6,31006953,32433422,2020-11
2891,中信金,-,-0.15,13092416,-39.01,21433421,13071852,-21.13,219828100,173360213,2020-11
2892,第一金,-,16.58,4758442,5.45,5260965,5547793,-6.46,52319056,48939186,2020-11
2897,王道銀行,-,13.03,601719,9.5,621136,680152,-4.95,7037562,6689028,2020-11
5876,上海商銀,-,-6.13,2934588,-19.04,3402677,2754534,-8.27,34614453,31751462,2020-11
5880,合庫金,-,10.77,3959910,-4.29,4583652,4386735,3.96,40818654,42437555,2020-11
6005,群益證,-,-16.94,917820,1.52,750836,762280,18.74,6275390,7451667,2020-11
6024,群益期,-,-2.66,186850,2.6,177258,181868,24.89,1604861,2004334,2020-11
1432,大魯閣,-,25.13,84413,22.8,86014,105628,-1.25,996180,983707,2020-11
2601,益航,-,-12.86,719017,4.37,600278,626540,-19.91,6406305,5130352,2020-11
2614,東森,本期營收超過50%，係因東森寵物雲及其子公司增加營收所致。,-5.95,463408,19.11,365890,435835,55.85,2460202,3834332,2020-11
2901,欣欣,-,7.4,8876,-14.79,11188,9533,-17.47,108345,89416,2020-11
2903,遠百,-,34.54,2773285,10.58,3374254,3731320,-2.25,29484754,28820569,2020-11
2905,三商,-,3.52,16179715,-24.23,22106822,16749438,-10.38,184721824,165545801,2020-11
2906,高林,-,-16.19,569773,-10.35,532634,477498,-9.95,5970937,5376636,2020-11
2908,特力,-,-11.27,3901606,15.57,2995247,3461876,7.08,31989561,34255814,2020-11
2910,統領,主要係108年10月出售御陽明建案約9仟萬元所致。,3.73,46476,-63.46,131950,48211,-27.95,566851,408409,2020-11
2911,麗嬰房,-,23.96,371767,-6.01,490348,460875,-20.51,4084326,3246476,2020-11
2912,統一超,-,-1.96,22106331,-0.45,21770429,21671912,0.52,212892414,214018116,2020-11
2913,農林,-,22.44,26106,13.75,28101,31966,2.93,251088,258456,2020-11
2915,潤泰全,-,23.13,154100,-17.58,230237,189755,-22.9,2998596,2311848,2020-11
8443,阿瘦,-,2.32,107260,-20.3,137724,109754,-15.8,1278343,1076243,2020-11
8454,富邦媒,-,-0.63,4960104,21.22,4065554,4928610,28.66,39988122,51451414,2020-11
1342,八貫,-,-27.32,162943,11.9,105818,118416,6.55,1199352,1278019,2020-11
