id,證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,日期
31935,3004,豐達科,5.37,108.0,9.67,1.4,109/2,2020-10-07
31936,3005,神基,6.13,108.0,10.89,1.86,109/2,2020-09-30
31937,3005,神基,6.06,108.0,11.03,1.89,109/2,2020-10-08
31938,3005,神基,5.93,108.0,11.28,1.93,109/2,2020-11-03
31939,3005,神基,5.88,108.0,11.11,1.83,109/3,2020-12-22
31940,3005,神基,6.22,108.0,10.74,1.84,109/2,2020-09-25
31941,3005,神基,5.96,108.0,11.22,1.92,109/2,2020-10-30
31942,3005,神基,5.75,108.0,11.35,1.87,109/3,2020-12-18
31943,3005,神基,5.83,108.0,11.2,1.85,109/3,2020-11-25
31944,3005,神基,5.74,108.0,11.38,1.88,109/3,2020-12-03
31945,3005,神基,5.79,108.0,11.54,1.97,109/2,2020-11-11
31946,3005,神基,6.02,108.0,11.11,1.9,109/2,2020-10-13
31947,3005,神基,5.98,108.0,11.17,1.91,109/2,2020-10-20
31948,3005,神基,5.79,108.0,11.54,1.97,109/2,2020-11-09
31949,3005,神基,5.82,108.0,11.22,1.85,109/3,2020-11-30
31950,3005,神基,5.79,108.0,11.27,1.86,109/3,2020-12-11
31951,3005,神基,6.03,108.0,11.07,1.89,109/2,2020-09-22
31952,3005,神基,6.06,108.0,11.03,1.89,109/2,2020-10-07
31953,3005,神基,6.02,108.0,11.1,1.9,109/2,2020-10-14
31954,3005,神基,5.82,108.0,11.21,1.85,109/3,2020-11-27
31955,3005,神基,6.05,108.0,11.04,1.89,109/2,2020-09-23
31956,3005,神基,5.8,108.0,11.52,1.97,109/2,2020-11-10
31957,3005,神基,5.81,108.0,11.24,1.85,109/3,2020-11-12
31958,3005,神基,5.79,108.0,11.55,1.98,109/2,2020-10-26
31959,3005,神基,6.16,108.0,10.85,1.86,109/2,2020-09-28
31960,3005,神基,5.8,108.0,11.26,1.86,109/3,2020-12-16
31961,3005,神基,6.2,108.0,10.78,1.84,109/2,2020-09-24
31962,3005,神基,5.94,108.0,11.25,1.93,109/2,2020-11-04
31963,3005,神基,5.81,108.0,11.24,1.85,109/3,2020-11-18
31964,3005,神基,6.12,108.0,10.92,1.87,109/2,2020-10-15
31965,3005,神基,5.79,108.0,11.28,1.86,109/3,2020-11-23
31966,3005,神基,5.79,108.0,11.27,1.86,109/3,2020-12-14
31967,3005,神基,5.68,108.0,11.49,1.9,109/3,2020-12-04
31968,3005,神基,5.81,108.0,11.24,1.85,109/3,2020-11-13
31969,3005,神基,5.63,108.0,11.6,1.91,109/3,2020-12-08
31970,3005,神基,5.66,108.0,11.54,1.9,109/3,2020-12-09
31971,3005,神基,5.85,108.0,11.17,1.84,109/3,2020-11-24
31972,3005,神基,5.93,108.0,11.26,1.93,109/2,2020-10-19
31973,3005,神基,5.82,108.0,11.21,1.85,109/3,2020-11-26
31974,3005,神基,5.98,108.0,11.17,1.91,109/2,2020-10-16
31975,3005,神基,5.8,108.0,11.52,1.97,109/2,2020-10-23
31976,3005,神基,6.88,105.0,10.48,1.88,106/3,2020-11-02
31977,3005,神基,5.8,108.0,11.26,1.86,109/3,2020-12-02
31978,3005,神基,5.83,108.0,11.19,1.85,109/3,2020-12-01
31979,3005,神基,6.07,108.0,11.0,1.88,109/2,2020-10-05
31980,3005,神基,5.86,108.0,11.4,1.95,109/2,2020-10-21
31981,3005,神基,5.81,108.0,11.24,1.85,109/3,2020-11-16
31982,3005,神基,6.17,108.0,10.84,1.85,109/2,2020-09-29
31983,3005,神基,5.84,108.0,11.18,1.84,109/3,2020-11-20
31984,3005,神基,5.81,108.0,11.24,1.85,109/3,2020-12-17
31985,3005,神基,5.64,108.0,11.57,1.91,109/3,2020-12-07
31986,3005,神基,5.85,108.0,11.42,1.95,109/2,2020-10-27
31987,3005,神基,5.99,108.0,11.16,1.91,109/2,2020-10-12
31988,3005,神基,5.86,108.0,11.41,1.95,109/2,2020-10-22
31989,3005,神基,6.07,108.0,11.01,1.88,109/2,2020-10-06
31990,3005,神基,5.82,108.0,11.21,1.85,109/3,2020-12-15
31991,3005,神基,5.96,108.0,11.22,1.92,109/2,2020-11-05
31992,3005,神基,5.82,108.0,11.48,1.96,109/2,2020-10-29
31993,3005,神基,5.82,108.0,11.21,1.85,109/3,2020-11-17
31994,3005,神基,5.74,108.0,11.63,1.99,109/2,2020-10-28
31995,3005,神基,5.93,108.0,11.28,1.93,109/2,2020-11-06
31996,3005,神基,5.74,108.0,11.36,1.87,109/3,2020-12-10
31997,3005,神基,5.83,108.0,11.19,1.85,109/3,2020-12-21
31998,3005,神基,5.82,108.0,11.21,1.85,109/3,2020-11-19
31999,3006,晶豪科,2.39,108.0,10.91,1.42,109/3,2020-11-17
32000,3006,晶豪科,1.83,108.0,14.28,1.85,109/3,2020-12-04
32001,3006,晶豪科,2.42,108.0,10.8,1.4,109/3,2020-11-12
32002,3006,晶豪科,2.65,108.0,11.56,1.32,109/2,2020-10-08
32003,3006,晶豪科,2.38,108.0,12.9,1.47,109/2,2020-10-29
32004,3006,晶豪科,1.99,108.0,13.13,1.7,109/3,2020-11-27
32005,3006,晶豪科,2.38,108.0,12.87,1.47,109/2,2020-10-30
32006,3006,晶豪科,2.4,108.0,10.89,1.41,109/3,2020-11-18
32007,3006,晶豪科,2.01,108.0,12.98,1.68,109/3,2020-11-24
32008,3006,晶豪科,2.42,108.0,12.67,1.44,109/2,2020-10-15
32009,3006,晶豪科,3.47,105.0,13.12,1.57,106/3,2020-11-02
32010,3006,晶豪科,1.8,108.0,14.49,1.88,109/3,2020-12-22
32011,3006,晶豪科,2.0,108.0,13.05,1.69,109/3,2020-11-26
32012,3006,晶豪科,1.81,108.0,14.41,1.87,109/3,2020-12-16
32013,3006,晶豪科,2.31,108.0,13.28,1.51,109/2,2020-10-23
32014,3006,晶豪科,2.63,108.0,11.66,1.33,109/2,2020-09-23
32015,3006,晶豪科,2.46,108.0,12.48,1.42,109/2,2020-10-16
32016,3006,晶豪科,2.4,108.0,12.76,1.45,109/2,2020-10-19
32017,3006,晶豪科,2.36,108.0,11.08,1.44,109/3,2020-11-19
32018,3006,晶豪科,1.69,108.0,15.4,2.0,109/3,2020-12-08
32019,3006,晶豪科,2.47,108.0,12.41,1.41,109/2,2020-10-13
32020,3006,晶豪科,1.95,108.0,13.39,1.74,109/3,2020-11-23
32021,3006,晶豪科,2.72,108.0,11.29,1.29,109/2,2020-10-05
32022,3006,晶豪科,1.66,108.0,15.77,2.05,109/3,2020-12-09
32023,3006,晶豪科,2.42,108.0,10.81,1.4,109/3,2020-11-13
32024,3006,晶豪科,1.71,108.0,15.3,1.98,109/3,2020-12-10
32025,3006,晶豪科,2.71,108.0,11.32,1.29,109/2,2020-09-28
32026,3006,晶豪科,2.37,108.0,11.02,1.43,109/3,2020-11-16
32027,3006,晶豪科,2.38,108.0,12.88,1.47,109/2,2020-10-28
32028,3006,晶豪科,2.34,108.0,13.11,1.49,109/2,2020-10-21
32029,3006,晶豪科,1.78,108.0,14.65,1.9,109/3,2020-12-21
32030,3006,晶豪科,2.59,108.0,11.83,1.35,109/2,2020-10-12
32031,3006,晶豪科,2.35,108.0,13.04,1.48,109/2,2020-10-22
32032,3006,晶豪科,2.37,108.0,12.94,1.47,109/2,2020-10-27
32033,3006,晶豪科,1.76,108.0,14.83,1.92,109/3,2020-12-14
32034,3006,晶豪科,2.41,108.0,12.71,1.45,109/2,2020-10-20
32035,3006,晶豪科,2.72,108.0,11.29,1.29,109/2,2020-09-29
32036,3006,晶豪科,1.86,108.0,14.07,1.83,109/3,2020-12-03
32037,3006,晶豪科,1.98,108.0,13.19,1.71,109/3,2020-11-30
32038,3006,晶豪科,2.68,108.0,11.43,1.3,109/2,2020-09-30
32039,3006,晶豪科,2.35,108.0,13.04,1.48,109/2,2020-10-26
32040,3006,晶豪科,1.74,108.0,15.01,1.95,109/3,2020-12-18
32041,3006,晶豪科,2.65,108.0,11.6,1.32,109/2,2020-09-22
32042,3006,晶豪科,1.78,108.0,14.7,1.91,109/3,2020-12-17
32043,3006,晶豪科,1.81,108.0,14.41,1.87,109/3,2020-12-02
32044,3006,晶豪科,2.8,108.0,10.95,1.25,109/2,2020-09-25
32045,3006,晶豪科,1.66,108.0,15.69,2.04,109/3,2020-12-07
32046,3006,晶豪科,2.39,108.0,10.93,1.42,109/3,2020-11-11
32047,3006,晶豪科,2.4,108.0,12.81,1.46,109/2,2020-11-06
32048,3006,晶豪科,2.14,108.0,12.18,1.58,109/3,2020-11-20
32049,3006,晶豪科,2.34,108.0,13.11,1.49,109/2,2020-11-04
32050,3006,晶豪科,2.36,108.0,12.98,1.48,109/2,2020-11-10
32051,3006,晶豪科,2.68,108.0,11.44,1.3,109/2,2020-10-07
32052,3006,晶豪科,1.83,108.0,14.26,1.85,109/3,2020-12-15
32053,3006,晶豪科,2.04,108.0,12.79,1.66,109/3,2020-11-25
32054,3006,晶豪科,2.45,108.0,12.52,1.43,109/2,2020-10-14
32055,3006,晶豪科,1.74,108.0,14.99,1.94,109/3,2020-12-11
32056,3006,晶豪科,1.8,108.0,14.49,1.88,109/3,2020-12-01
32057,3006,晶豪科,2.38,108.0,12.88,1.47,109/2,2020-11-05
32058,3006,晶豪科,2.29,108.0,13.4,1.53,109/2,2020-11-09
32059,3006,晶豪科,2.72,108.0,11.26,1.28,109/2,2020-09-24
32060,3006,晶豪科,2.43,108.0,12.61,1.44,109/2,2020-11-03
32061,3006,晶豪科,2.68,108.0,11.43,1.3,109/2,2020-10-06
32062,3008,大立光,2.39,108.0,17.27,3.31,109/3,2020-12-18
32063,3008,大立光,2.45,108.0,16.85,3.23,109/3,2020-11-30
32064,3008,大立光,2.28,108.0,18.13,3.48,109/3,2020-12-09
32065,3008,大立光,2.44,108.0,16.93,3.25,109/3,2020-12-22
32066,3008,大立光,2.61,108.0,15.81,3.03,109/3,2020-10-30
32067,3008,大立光,2.5,108.0,16.54,3.17,109/3,2020-10-27
32068,3008,大立光,2.36,108.0,17.48,3.35,109/3,2020-12-01
32069,3008,大立光,2.55,108.0,16.2,3.11,109/3,2020-10-28
32070,3008,大立光,2.35,108.0,15.89,3.54,109/2,2020-09-30
32071,3008,大立光,2.47,108.0,16.7,3.2,109/3,2020-10-26
32072,3008,大立光,2.28,108.0,16.36,3.65,109/2,2020-09-22
32073,3008,大立光,2.39,108.0,17.3,3.32,109/3,2020-11-11
32074,3008,大立光,2.53,108.0,16.3,3.13,109/3,2020-11-04
32075,3008,大立光,2.31,108.0,16.2,3.61,109/2,2020-09-24
32076,3008,大立光,2.47,108.0,16.72,3.21,109/3,2020-11-05
32077,3008,大立光,2.45,108.0,16.85,3.23,109/3,2020-12-15
32078,3008,大立光,2.51,108.0,16.43,3.15,109/3,2020-11-06
32079,3008,大立光,2.3,108.0,17.92,3.44,109/3,2020-12-04
32080,3008,大立光,2.42,108.0,17.06,3.27,109/3,2020-12-14
32081,3008,大立光,2.34,108.0,17.61,3.38,109/3,2020-11-24
32082,3008,大立光,2.38,108.0,17.38,3.33,109/3,2020-11-26
32083,3008,大立光,2.56,108.0,14.59,3.25,109/2,2020-10-19
32084,3008,大立光,2.4,108.0,15.58,3.48,109/2,2020-10-05
32085,3008,大立光,2.35,108.0,17.56,3.37,109/3,2020-11-13
32086,3008,大立光,2.31,108.0,17.85,3.43,109/3,2020-12-10
32087,3008,大立光,2.52,108.0,14.85,3.31,109/2,2020-10-22
32088,3008,大立光,2.66,108.0,14.02,3.13,109/2,2020-10-16
32089,3008,大立光,2.45,108.0,15.23,3.4,109/2,2020-10-07
32090,3008,大立光,2.28,108.0,16.41,3.66,109/2,2020-09-23
32091,3008,大立光,2.3,108.0,17.98,3.45,109/3,2020-12-08
32092,3008,大立光,2.23,108.0,18.53,3.56,109/3,2020-11-19
32093,3008,大立光,2.37,108.0,17.4,3.34,109/3,2020-11-27
32094,3008,大立光,2.38,108.0,17.38,3.33,109/3,2020-12-16
32095,3008,大立光,1.48,105.0,22.36,6.86,106/3,2020-11-02
32096,3008,大立光,2.67,108.0,13.97,3.12,109/2,2020-10-15
32097,3008,大立光,2.36,108.0,15.82,3.53,109/2,2020-09-29
32098,3008,大立光,2.37,108.0,17.4,3.34,109/3,2020-11-17
32099,3008,大立光,2.6,108.0,15.86,3.04,109/3,2020-10-29
32100,3008,大立光,2.32,108.0,17.77,3.41,109/3,2020-11-23
32101,3008,大立光,2.39,108.0,17.3,3.32,109/3,2020-11-25
32102,3008,大立光,2.38,108.0,17.35,3.33,109/3,2020-12-11
32103,3008,大立光,2.42,108.0,17.06,3.27,109/3,2020-11-09
32104,3008,大立光,2.39,108.0,17.24,3.31,109/3,2020-11-10
32105,3008,大立光,2.34,108.0,17.66,3.39,109/3,2020-12-07
32106,3008,大立光,2.34,108.0,17.64,3.38,109/3,2020-12-02
32107,3008,大立光,2.38,108.0,17.32,3.32,109/3,2020-12-17
32108,3008,大立光,2.37,108.0,17.4,3.34,109/3,2020-11-12
32109,3008,大立光,2.28,108.0,18.08,3.47,109/3,2020-11-20
32110,3008,大立光,2.32,108.0,17.79,3.42,109/3,2020-12-03
32111,3008,大立光,2.68,108.0,13.95,3.11,109/2,2020-10-14
32112,3008,大立光,2.23,108.0,18.55,3.56,109/3,2020-11-18
32113,3008,大立光,2.48,108.0,15.04,3.35,109/2,2020-10-23
32114,3008,大立光,2.34,108.0,15.98,3.57,109/2,2020-10-08
32115,3008,大立光,2.66,108.0,14.04,3.13,109/2,2020-10-13
32116,3008,大立光,2.56,108.0,14.61,3.26,109/2,2020-10-20
32117,3008,大立光,2.35,108.0,15.91,3.55,109/2,2020-09-28
32118,3008,大立光,2.56,108.0,14.61,3.26,109/2,2020-10-12
32119,3008,大立光,2.35,108.0,15.87,3.54,109/2,2020-09-25
32120,3008,大立光,2.54,108.0,16.23,3.11,109/3,2020-11-03
32121,3008,大立光,2.45,108.0,15.23,3.4,109/2,2020-10-06
32122,3008,大立光,2.37,108.0,17.45,3.35,109/3,2020-12-21
32123,3008,大立光,2.51,108.0,14.87,3.32,109/2,2020-10-21
32124,3008,大立光,2.38,108.0,17.35,3.33,109/3,2020-11-16
32125,3010,華立,4.27,108.0,10.35,1.49,109/3,2020-11-30
32126,3010,華立,5.78,108.0,8.57,1.17,109/2,2020-09-22
32127,3010,華立,4.32,108.0,10.23,1.47,109/3,2020-12-11
32128,3010,華立,4.35,108.0,10.15,1.46,109/3,2020-12-18
32129,3010,華立,5.18,108.0,9.56,1.3,109/2,2020-10-30
32130,3010,華立,4.25,108.0,10.39,1.5,109/3,2020-12-07
32131,3010,華立,4.34,108.0,10.17,1.47,109/3,2020-12-03
32132,3010,華立,5.98,108.0,8.29,1.13,109/2,2020-09-25
32133,3010,華立,5.13,108.0,9.65,1.32,109/2,2020-11-09
32134,3010,華立,5.21,108.0,9.5,1.3,109/2,2020-11-03
32135,3010,華立,5.9,108.0,8.39,1.14,109/2,2020-09-30
32136,3010,華立,4.5,108.0,9.83,1.42,109/3,2020-11-20
32137,3010,華立,5.63,108.0,8.8,1.2,109/2,2020-10-20
32138,3010,華立,4.73,108.0,9.33,1.34,109/3,2020-11-16
32139,3010,華立,4.19,108.0,10.55,1.52,109/3,2020-12-15
32140,3010,華立,4.53,108.0,9.75,1.4,109/3,2020-11-23
32141,3010,華立,5.95,108.0,8.33,1.14,109/2,2020-10-05
32142,3010,華立,5.63,108.0,8.8,1.2,109/2,2020-10-19
32143,3010,華立,5.38,108.0,9.2,1.26,109/2,2020-10-23
32144,3010,華立,5.12,108.0,9.68,1.32,109/2,2020-10-28
32145,3010,華立,4.29,108.0,10.29,1.48,109/3,2020-12-21
32146,3010,華立,5.12,108.0,9.67,1.32,109/2,2020-11-05
32147,3010,華立,5.86,108.0,8.45,1.15,109/2,2020-10-06
32148,3010,華立,4.48,108.0,9.87,1.42,109/3,2020-11-24
32149,3010,華立,4.26,108.0,10.37,1.49,109/3,2020-12-14
32150,3010,華立,5.92,108.0,8.36,1.14,109/2,2020-09-29
32151,3010,華立,4.78,108.0,9.25,1.33,109/3,2020-11-17
32152,3010,華立,5.12,108.0,9.67,1.32,109/2,2020-10-27
32153,3010,華立,4.61,108.0,9.59,1.38,109/3,2020-11-18
32154,3010,華立,5.74,108.0,8.63,1.18,109/2,2020-10-15
32155,3010,華立,5.79,108.0,8.56,1.17,109/2,2020-10-08
32156,3010,華立,4.32,108.0,10.23,1.47,109/3,2020-12-04
32157,3010,華立,4.58,105.0,10.74,1.28,106/3,2020-11-02
32158,3010,華立,5.69,108.0,8.71,1.19,109/2,2020-10-13
32159,3010,華立,5.72,108.0,8.66,1.18,109/2,2020-10-16
32160,3010,華立,4.4,108.0,10.04,1.45,109/3,2020-11-19
32161,3010,華立,4.24,108.0,10.43,1.5,109/3,2020-12-17
32162,3010,華立,5.92,108.0,8.36,1.14,109/2,2020-09-24
32163,3010,華立,4.19,108.0,10.54,1.52,109/3,2020-12-16
32164,3010,華立,5.17,108.0,9.58,1.31,109/2,2020-11-06
32165,3010,華立,5.19,108.0,9.55,1.3,109/2,2020-11-10
32166,3010,華立,5.8,108.0,8.54,1.17,109/2,2020-10-07
32167,3010,華立,5.92,108.0,8.36,1.14,109/2,2020-09-28
32168,3010,華立,5.78,108.0,8.57,1.17,109/2,2020-10-12
32169,3010,華立,4.23,108.0,10.44,1.5,109/3,2020-12-01
32170,3010,華立,5.6,108.0,8.84,1.21,109/2,2020-10-22
32171,3010,華立,5.59,108.0,8.86,1.21,109/2,2020-10-21
32172,3010,華立,4.42,108.0,9.99,1.44,109/3,2020-12-22
32173,3010,華立,5.1,108.0,9.71,1.33,109/2,2020-11-12
32174,3010,華立,5.15,108.0,9.62,1.31,109/2,2020-11-04
32175,3010,華立,4.26,108.0,10.36,1.49,109/3,2020-12-02
32176,3010,華立,5.68,108.0,8.72,1.19,109/2,2020-10-14
32177,3010,華立,5.02,108.0,9.86,1.35,109/2,2020-10-29
32178,3010,華立,5.82,108.0,8.51,1.16,109/2,2020-09-23
32179,3010,華立,4.34,108.0,10.17,1.47,109/3,2020-11-27
32180,3010,華立,4.23,108.0,10.44,1.5,109/3,2020-12-08
32181,3010,華立,4.45,108.0,9.93,1.43,109/3,2020-11-25
32182,3010,華立,4.95,108.0,10.02,1.37,109/2,2020-11-13
32183,3010,華立,4.23,108.0,10.46,1.51,109/3,2020-12-09
32184,3010,華立,4.37,108.0,10.11,1.46,109/3,2020-11-26
32185,3010,華立,4.31,108.0,10.24,1.48,109/3,2020-12-10
32186,3010,華立,5.11,108.0,9.7,1.32,109/2,2020-11-11
32187,3010,華立,5.12,108.0,9.68,1.32,109/2,2020-10-26
32188,3011,今皓,0.0,108.0,,0.74,109/2,2020-10-14
32189,3011,今皓,0.0,108.0,,0.73,109/2,2020-10-20
32190,3011,今皓,0.0,108.0,,0.71,109/2,2020-10-29
32191,3011,今皓,0.0,108.0,,0.77,109/3,2020-12-15
32192,3011,今皓,0.0,108.0,,0.75,109/3,2020-12-02
32193,3011,今皓,0.0,108.0,,0.74,109/2,2020-10-07
32194,3011,今皓,0.0,105.0,,0.65,106/3,2020-11-02
32195,3011,今皓,0.0,108.0,,0.73,109/2,2020-10-21
32196,3011,今皓,0.0,108.0,,0.73,109/2,2020-10-08
32197,3011,今皓,0.0,108.0,,0.81,109/2,2020-09-23
32198,3011,今皓,0.0,108.0,,0.8,109/3,2020-12-16
32199,3011,今皓,0.0,108.0,,0.77,109/3,2020-12-11
32200,3011,今皓,0.0,108.0,,0.7,109/3,2020-11-16
32201,3011,今皓,0.0,108.0,,0.77,109/3,2020-12-07
32202,3011,今皓,0.0,108.0,,0.73,109/3,2020-11-24
32203,3011,今皓,0.0,108.0,,0.71,109/3,2020-11-06
32204,3011,今皓,0.0,108.0,,0.72,109/2,2020-10-23
32205,3011,今皓,0.0,108.0,,0.71,109/3,2020-11-03
32206,3011,今皓,0.0,108.0,,0.75,109/2,2020-09-25
32207,3011,今皓,0.0,108.0,,0.71,109/3,2020-11-12
32208,3011,今皓,0.0,108.0,,0.79,109/3,2020-12-18
32209,3011,今皓,0.0,108.0,,0.71,109/3,2020-11-13
32210,3011,今皓,0.0,108.0,,0.76,109/3,2020-12-04
32211,3011,今皓,0.0,108.0,,0.77,109/3,2020-12-22
32212,3011,今皓,0.0,108.0,,0.77,109/3,2020-12-10
32213,3011,今皓,0.0,108.0,,0.72,109/2,2020-10-27
32214,3011,今皓,0.0,108.0,,0.72,109/2,2020-09-29
32215,3011,今皓,0.0,108.0,,0.77,109/3,2020-12-09
32216,3011,今皓,0.0,108.0,,0.73,109/2,2020-10-12
32217,3011,今皓,0.0,108.0,,0.74,109/2,2020-10-19
32218,3011,今皓,0.0,108.0,,0.71,109/3,2020-11-04
32219,3011,今皓,0.0,108.0,,0.72,109/3,2020-11-11
32220,3011,今皓,0.0,108.0,,0.74,109/2,2020-09-22
32221,3011,今皓,0.0,108.0,,0.76,109/3,2020-12-01
32222,3011,今皓,0.0,108.0,,0.72,109/3,2020-11-23
32223,3011,今皓,0.0,108.0,,0.74,109/2,2020-10-06
32224,3011,今皓,0.0,108.0,,0.76,109/3,2020-12-08
32225,3011,今皓,0.0,108.0,,0.73,109/2,2020-10-05
32226,3011,今皓,0.0,108.0,,0.8,109/3,2020-12-21
32227,3011,今皓,0.0,108.0,,0.73,109/3,2020-11-27
32228,3011,今皓,0.0,108.0,,0.73,109/3,2020-11-25
32229,3011,今皓,0.0,108.0,,0.75,109/3,2020-12-03
32230,3011,今皓,0.0,108.0,,0.73,109/2,2020-09-30
32231,3011,今皓,0.0,108.0,,0.75,109/2,2020-09-28
32232,3011,今皓,0.0,108.0,,0.71,109/2,2020-10-26
32233,3011,今皓,0.0,108.0,,0.72,109/2,2020-10-28
32234,3011,今皓,0.0,108.0,,0.71,109/3,2020-10-30
32235,3011,今皓,0.0,108.0,,0.78,109/3,2020-12-14
32236,3011,今皓,0.0,108.0,,0.72,109/3,2020-11-20
32237,3011,今皓,0.0,108.0,,0.71,109/3,2020-11-05
32238,3011,今皓,0.0,108.0,,0.74,109/2,2020-10-15
32239,3011,今皓,0.0,108.0,,0.73,109/3,2020-11-26
32240,3011,今皓,0.0,108.0,,0.71,109/3,2020-11-17
32241,3011,今皓,0.0,108.0,,0.73,109/2,2020-10-22
32242,3011,今皓,0.0,108.0,,0.72,109/3,2020-11-10
32243,3011,今皓,0.0,108.0,,0.74,109/2,2020-10-16
32244,3011,今皓,0.0,108.0,,0.71,109/3,2020-11-18
32245,3011,今皓,0.0,108.0,,0.72,109/2,2020-10-13
32246,3011,今皓,0.0,108.0,,0.79,109/3,2020-12-17
32247,3011,今皓,0.0,108.0,,0.8,109/2,2020-09-24
32248,3011,今皓,0.0,108.0,,0.71,109/3,2020-11-19
32249,3011,今皓,0.0,108.0,,0.72,109/3,2020-11-09
32250,3011,今皓,0.0,108.0,,0.74,109/3,2020-11-30
32251,3013,晟銘電,2.39,108.0,11.95,0.86,109/2,2020-10-28
32252,3013,晟銘電,2.28,108.0,12.64,0.87,109/3,2020-12-15
32253,3013,晟銘電,2.24,108.0,12.88,0.88,109/3,2020-12-01
32254,3013,晟銘電,2.31,108.0,12.5,0.86,109/3,2020-11-20
32255,3013,晟銘電,2.24,108.0,12.88,0.88,109/3,2020-12-03
32256,3013,晟銘電,2.18,108.0,13.1,0.95,109/2,2020-09-22
32257,3013,晟銘電,2.31,108.0,12.5,0.86,109/3,2020-11-23
32258,3013,晟銘電,2.2,108.0,13.13,0.9,109/3,2020-12-08
32259,3013,晟銘電,2.43,108.0,11.76,0.85,109/2,2020-10-30
32260,3013,晟銘電,2.26,108.0,12.74,0.87,109/3,2020-11-26
32261,3013,晟銘電,2.31,108.0,12.5,0.86,109/3,2020-11-18
32262,3013,晟銘電,2.24,108.0,12.88,0.88,109/3,2020-11-30
32263,3013,晟銘電,2.34,108.0,12.31,0.84,109/3,2020-11-12
32264,3013,晟銘電,2.27,108.0,12.69,0.87,109/3,2020-12-18
32265,3013,晟銘電,2.33,108.0,12.29,0.89,109/2,2020-09-30
32266,3013,晟銘電,2.41,108.0,11.86,0.86,109/2,2020-10-29
32267,3013,晟銘電,2.19,108.0,13.17,0.9,109/3,2020-12-22
32268,3013,晟銘電,2.33,108.0,12.4,0.85,109/3,2020-11-06
32269,3013,晟銘電,2.24,108.0,12.88,0.88,109/3,2020-12-11
32270,3013,晟銘電,2.26,108.0,12.79,0.88,109/3,2020-12-16
32271,3013,晟銘電,2.25,108.0,12.84,0.88,109/3,2020-12-14
32272,3013,晟銘電,2.22,108.0,12.98,0.89,109/3,2020-12-04
32273,3013,晟銘電,2.21,108.0,13.03,0.89,109/3,2020-12-07
32274,3013,晟銘電,2.24,108.0,12.88,0.88,109/3,2020-11-27
32275,3013,晟銘電,2.34,108.0,12.19,0.88,109/2,2020-10-14
32276,3013,晟銘電,2.34,108.0,12.19,0.88,109/2,2020-10-26
32277,3013,晟銘電,2.33,108.0,12.36,0.85,109/3,2020-11-10
32278,3013,晟銘電,2.32,108.0,12.45,0.85,109/3,2020-11-17
32279,3013,晟銘電,2.33,108.0,12.29,0.89,109/2,2020-11-05
32280,3013,晟銘電,2.36,108.0,12.1,0.87,109/2,2020-10-15
32281,3013,晟銘電,2.33,108.0,12.36,0.85,109/3,2020-11-09
32282,3013,晟銘電,2.38,108.0,12.0,0.87,109/2,2020-10-13
32283,3013,晟銘電,2.3,108.0,12.43,0.9,109/2,2020-09-24
32284,3013,晟銘電,2.38,108.0,12.0,0.87,109/2,2020-10-22
32285,3013,晟銘電,2.31,108.0,12.5,0.86,109/3,2020-11-19
32286,3013,晟銘電,2.3,108.0,12.43,0.9,109/2,2020-09-28
32287,3013,晟銘電,2.36,108.0,12.1,0.87,109/2,2020-10-12
32288,3013,晟銘電,2.38,108.0,12.0,0.87,109/2,2020-11-04
32289,3013,晟銘電,2.34,108.0,12.31,0.84,109/3,2020-11-11
32290,3013,晟銘電,2.37,108.0,12.05,0.87,109/2,2020-10-19
32291,3013,晟銘電,2.31,108.0,12.38,0.89,109/2,2020-10-06
32292,3013,晟銘電,2.28,108.0,12.64,0.87,109/3,2020-12-21
32293,3013,晟銘電,2.33,108.0,12.29,0.89,109/2,2020-10-05
32294,3013,晟銘電,2.35,108.0,12.14,0.88,109/2,2020-10-20
32295,3013,晟銘電,2.32,108.0,12.33,0.89,109/2,2020-10-07
32296,3013,晟銘電,2.29,105.0,13.54,1.59,106/3,2020-11-02
32297,3013,晟銘電,2.33,108.0,12.36,0.85,109/3,2020-11-13
32298,3013,晟銘電,2.28,108.0,12.64,0.87,109/3,2020-11-25
32299,3013,晟銘電,2.17,108.0,13.27,0.91,109/3,2020-12-09
32300,3013,晟銘電,2.26,108.0,12.79,0.88,109/3,2020-12-17
32301,3013,晟銘電,2.33,108.0,12.24,0.88,109/2,2020-09-29
32302,3013,晟銘電,2.22,108.0,12.98,0.89,109/3,2020-12-02
32303,3013,晟銘電,2.22,108.0,12.86,0.93,109/2,2020-09-23
32304,3013,晟銘電,2.33,108.0,12.24,0.88,109/2,2020-10-27
32305,3013,晟銘電,2.32,108.0,12.33,0.89,109/2,2020-10-08
32306,3013,晟銘電,2.21,108.0,13.08,0.9,109/3,2020-12-10
32307,3013,晟銘電,2.37,108.0,12.05,0.87,109/2,2020-10-16
32308,3013,晟銘電,2.28,108.0,12.64,0.87,109/3,2020-11-24
32309,3013,晟銘電,2.4,108.0,11.9,0.86,109/2,2020-10-23
32310,3013,晟銘電,2.42,108.0,11.81,0.85,109/2,2020-11-03
32311,3013,晟銘電,2.38,108.0,12.0,0.87,109/2,2020-10-21
32312,3013,晟銘電,2.36,108.0,12.1,0.87,109/2,2020-09-25
